Rock 'n' Roll High School,1979,3.34460592509782,3579
The Hunt for Red October,1990,4.085358382683276,83250
The Watcher in the Woods,1980,3.149161196207148,2743
Pretty Woman,1990,3.905046690292041,193296
King Kong,1976,3.1310452418096726,3206
The Man with One Red Shoe,1985,3.3010861328618337,3960
Fritz the Cat,1972,2.824760765550239,1673
Friday the 13th: Part 8: Jason Takes Manhattan,1989,2.879222108495394,4886
Mr. Majestyk,1974,3.3555878084179973,1379
The Thorn Birds,1983,3.8733333333333335,4351
Summer School,1987,3.481693238042881,9096
Edward Scissorhands,1990,3.7625392440035164,79631
Southern Comfort,1981,3.2421364985163206,1686
Hiding Out,1987,3.6461218836565097,1445
Conan the Destroyer,1984,3.3663977218794496,14750
Men at Work,1990,3.188579485371872,5675
Best of the Best,1989,3.6446866485013625,1836
Pet Sematary 2,1990,2.7293187347931873,3289
Good Morning,1987,3.85177639272324,82950
Night Porter,1974,3.114566284779051,1223
Gremlins,1984,3.3577457264957267,56161
Caddyshack 2,1988,2.5767029721247923,5418
Jagged Edge,1985,3.6908364259206397,10510
Wildcats,1986,3.4049519317975694,11027
Lucas,1986,3.624649518468853,8204
Three's Company: Season 1,1977,3.5579158316633266,2496
Havana,1990,2.965009208103131,1630
Delta Force 2: Operation Stranglehold,1990,2.3062145005011696,5987
Lone Wolf McQuade,1983,3.004816375677303,3323
Big Jake,1971,3.839396479463537,5966
A Touch of Class,1973,3.1002892960462876,2075
The Jewel of the Nile,1985,3.542478179669932,26238
The Lathe of Heaven,1980,3.2001582278481013,1265
Death of a Salesman,1985,3.750161186331399,3103
Force 10 from Navarone,1978,3.6177801919246786,5524
The Sword and the Sorcerer,1982,3.0019120458891013,2093
Babette's Feast,1987,3.9825780247969216,9357
Scenes from a Marriage (Theatrical Version),1974,4.013100436681222,1146
Roxanne,1987,3.5697787991956336,34811
Spies Like Us,1985,3.4151784438666173,34998
Breakin' 2: Electric Boogaloo,1984,3.225834797891037,1139
Billy Jack,1971,3.3004655099449853,2364
Tora! Tora! Tora!,1970,3.782906337516855,9642
The Breakfast Club,1985,4.0533140606670015,95473
Inspector Morse 13: The Sins of the Father,1990,4.017982017982018,1002
Smokey and the Bandit / Smokey and the Bandit II: Double Feature,1977,3.56178527811702,9008
Cry-Baby,1990,3.45182467657849,5180
Losin' It,1983,2.442857142857143,1961
To Live and Die in L.A.,1985,3.356665948740039,4644
Richard Pryor: Here and Now,1983,3.892385501545378,3560
The Rolling Stones: Gimme Shelter,1970,3.7836568566061364,3195
Blow Out,1981,3.2821564605918545,3414
Gallipoli,1981,3.719706108125891,9120
Cheers: Season 6,1987,4.104103343465046,1317
The Cosby Show: Season 1,1984,4.014474244359302,2350
Ice Castles,1979,3.273929773929774,4159
The Big Chill,1983,3.741256274589608,36856
Star Trek V: The Final Frontier,1989,3.3175279040926005,24191
Little Shop of Horrors,1986,3.434719517317753,26188
The Taking of Pelham One Two Three,1974,3.6443243243243244,3701
Cahill: U.S. Marshall,1973,3.8013717421124826,3646
UHF,1989,3.3492801269697314,8822
Battlestar Galactica,1978,3.3274766355140186,2676
Internal Affairs,1990,3.4777402517654283,6515
The Goodbye Girl,1977,3.718332528569129,12427
Ferris Bueller's Day Off,1986,4.06614307342922,126817
The Hotel New Hampshire,1984,2.9157279933249898,2398
Airport / Airport 1975: Double Feature,1970,3.543829296424452,1735
North & South: The Complete Collection,1985,4.0218556701030925,2426
Vice Versa,1988,3.3131086142322097,1336
Zombie,1979,3.161605764282038,1944
Popeye,1980,3.0301261092947223,8565
Victor / Victoria,1982,3.691882647020129,15203
Bloodsport,1988,3.4487300985595146,10553
Five Easy Pieces,1970,3.6836796275540995,11600
Night Shift,1982,3.520357267138383,8622
The Young Ones: Every Stoopid Episode,1982,3.661127895266868,1987
Star Trek III: The Search for Spock,1984,3.603307523985861,23765
Doctor Who: The Ribos Operation,1978,3.8,1266
Prince of Darkness,1987,3.2343096234309625,2630
Do the Right Thing,1989,3.641357625080921,21627
Robin Hood (Disney),1973,3.9889586902722254,26266
The Princess Bride,1987,4.299457643172055,88688
The Untouchables,1987,4.034956881379796,45457
Stand by Me,1986,4.173013703690024,81220
Beverly Hills Cop II,1987,3.338817547747865,76706
Remo Williams: The Adventure Begins,1985,3.4040826364977863,4067
Mean Streets,1973,3.592566203538772,8422
Jeeves and Wooster: Season 3,1990,4.081808396124865,1859
Romancing the Stone,1984,3.7642561127227516,48261
Blood Simple,1984,3.7021216883700045,17817
Altered States,1980,3.437660960460536,6602
Driving Miss Daisy,1989,3.819154034698544,73030
The Beastmaster,1982,3.285020636076718,8239
Diva,1981,3.6957531519575317,3015
The Bad News Bears in Breaking Training,1977,3.015912481352561,2012
G.I. Joe: The Movie,1987,3.632547441058079,1740
The Boys from Brazil,1978,3.5751083293211363,4155
That Obscure Object of Desire,1977,3.59009900990099,2526
Dawn of the Dead: European Version,1978,3.9357226334242306,2568
Less Than Zero,1987,3.4308319347878204,8343
Sgt. Pepper's Lonely Hearts Club Band,1978,3.0194444444444444,1081
Running on Empty,1988,3.628544717980679,3210
Real Genius,1985,3.7098665187943123,25248
Frantic,1988,3.3114777826024024,6910
Adventures in Babysitting,1987,3.565532652316673,21929
The War of the Roses,1989,3.359997458542474,15740
Three O'Clock High,1987,3.615064935064935,1926
The Rescuers,1977,3.812759883324024,16114
Friday the 13th: Part 5: A New Beginning,1985,3.3216037534655576,4690
Who's the Boss?: Season 1,1984,3.439005439005439,1288
They Live,1988,3.5365325635937217,5544
Fatal Attraction,1987,3.7228849886768036,49457
Dr. Seuss: The Lorax,1972,3.828587699316629,1757
The Long Riders,1980,3.523896222121074,2198
Benji,1973,3.5577369643234116,4738
Tron,1982,3.502892702610725,20570
Killer Klowns from Outer Space,1988,2.901006711409396,3577
Dirty Dancing,1987,3.702535314828693,141443
Ken Burns' America: The Shakers,1985,3.5734870317002883,1042
Top Gun,1986,3.827655587336029,152086
Piranha,1978,2.785598267460747,1848
V: The Original Miniseries,1983,3.6766917293233083,5055
The Turning Point,1977,3.730344827586207,1451
Miss Marple: Collection 1,1987,3.9861231569817868,1154
Stella,1990,3.545186640471513,3055
Empire of the Sun,1987,3.9093814010651373,24411
Diner,1982,3.5641480168402393,13540
Best of The Muppet Show: Mark Hamill / Paul Simon / Raquel Welch,1978,3.937523242841205,2690
Doctor Who: The Robots of Death,1976,3.5209409064830752,1744
School Daze,1988,3.2778306374881065,4205
Cinema Paradiso: Director's Cut,1988,4.209467886094367,19245
Witchboard,1986,3.2272309107635695,1088
The Road Warrior,1981,3.81806729653572,30166
Silverado,1985,3.8486620949307517,14875
An American Werewolf in London,1981,3.5959487728965764,19600
The New Adventures of Pippi Longstocking,1988,3.0801444043321298,1386
Koyaanisqatsi: Life Out of Balance,1983,3.629452546019603,4184
Anne of Green Gables,1985,4.402805362462761,8057
All Creatures Great and Small: The Specials,1983,4.1436950146627565,1024
...And Justice for All,1979,3.6716535433070865,6351
La Cage aux Folles,1979,3.7754030067016844,5522
The Best of Times,1986,3.090909090909091,2476
Master of the Flying Guillotine,1975,3.4907932011331444,1413
Henry V,1989,3.912188531972381,6663
Willow,1988,3.7101807580174926,42876
The Day After,1983,3.1904928346731913,2862
MacArthur,1977,3.52856159669649,1454
Full House: Season 1,1987,3.647299813780261,2686
Uptown Saturday Night,1974,3.7772511848341233,1267
Protocol,1984,3.223508017854191,6050
Another 48 Hrs.,1990,3.3498961495446555,18778
National Lampoon's Christmas Vacation: Special Edition,1989,3.643247566991068,15003
Critters 2: The Main Course,1988,3.0955631399317407,1466
Pump Up the Volume,1990,3.655000372328543,13430
Quantum Leap: Season 3,1990,4.057628146800122,3298
About Last Night...,1986,3.3176617197235756,8828
Atlantic City,1980,3.451824339086738,4578
Hanover Street,1979,2.996413199426112,1395
Best of The Muppet Show: George Burns / Bob Hope / Dom DeLuise,1977,4.01875,3361
Powaqqatsi,1988,3.342745438748914,2303
The Living Daylights,1987,3.6217185028993146,9486
The Rescuers Down Under,1990,3.7606008583690986,11651
The Harder They Come,1973,3.488086087624904,1302
Bad Taste,1988,2.871410090556274,3866
Robotech,1985,3.3328220858895707,4565
Married... with Children: The Most Outrageous Episodes: Vol. 1,1987,3.8220880681818183,2817
Dead Calm,1989,3.5771465990013915,12218
Gloria,1980,3.2001934235976788,1035
Saturday Night Live: 25 Years of Music,1975,3.5632850241545895,2071
Dick Tracy,1990,2.9261615738802846,11946
Something Wild,1986,3.2876344086021505,4465
G.I. Joe: Season 1: Part 1,1983,3.8065878378378377,1185
My Mother's Castle,1990,3.7325367647058822,1089
Mountains of the Moon,1990,3.420861127956337,1650
The Buddy Holly Story,1978,3.6109995985547974,4983
Predator: Collector's Edition,1987,3.8533228832899193,43382
Mork & Mindy: Season 1,1978,3.626218851570964,1847
Pink Floyd: The Wall,1982,3.784855954398398,12983
The Conversation,1974,3.711531595858622,14006
Stephen King's Cat's Eye,1985,3.277448967266578,8280
I Love You to Death,1990,3.2980868665977248,3869
Leatherface: The Texas Chainsaw Massacre III,1990,3.0816176470588235,1361
Skin Deep,1989,2.8573232323232323,1585
Annie Hall,1977,3.72495805783085,50666
The Care Bears Movie,1985,3.5097698653929656,2304
Buck Rogers in the 25th Century: The Complete Epic Series,1979,3.640597539543058,1139
Gorillas in the Mist,1988,3.590587018360486,19336
The Purple Rose of Cairo,1985,3.530642750373692,6691
Das Boot,1981,4.064793515171432,18259
Clean and Sober,1988,3.2035666218034993,2973
The Flamingo Kid,1984,3.1204644412191582,4824
Duel,1970,3.6114747785906816,2598
The Many Adventures of Winnie the Pooh,1977,3.8650253618705928,8084
Throw Momma From the Train,1987,3.1687266455878125,10438
One Flew Over the Cuckoo's Nest,1975,4.276638026098143,87057
Airport '77 / The Concorde: Airport '79: Double Feature,1977,3.325980392156863,1225
Married... with Children: Season 2,1987,3.9167495029821073,4025
Quigley Down Under,1990,3.6043114017163873,9789
The Man Who Fell to Earth,1976,3.0676691729323307,3193
Herbie Goes to Monte Carlo,1977,3.702654867256637,3391
Trail of the Pink Panther,1982,3.6790044671346522,3135
Police Academy 4: Citizens on Patrol,1987,3.4714523281596454,3609
The Cotton Club,1984,3.116074052306788,3404
Down and Out in Beverly Hills,1987,3.312684894666069,11156
The Pick-up Artist,1987,2.8782447466007417,1619
Get Carter,1971,3.165729407872974,3024
California Suite,1978,2.9839381320642473,1682
The Trip to Bountiful,1985,3.7662001036806636,1930
The Postman Always Rings Twice,1981,3.3633468954537413,5654
Jaws 3,1986,3.0402889691580994,3600
The Rose,1979,3.490052208268661,7088
Cheers: Season 2,1983,3.952455590386625,3829
Support Your Local Gunfighter,1971,3.666350710900474,4221
Sudden Impact,1983,3.556084352178551,12188
Transformers: The Movie,1986,3.6797020484171323,4297
Hoosiers,1986,3.960623828090122,33600
The Simpsons: Season 2,1990,4.43796052277739,18594
The Great Santini,1979,3.659504132231405,4841
Bad Boys,1983,3.5932948612256115,7279
Which Way is Up?,1977,3.620669406928949,1704
Teenage Mutant Ninja Turtles: The Movie,1990,3.4716491661519457,8096
Mad Max,1979,3.6491480073229123,35506
Jeremiah Johnson,1972,3.906525735294118,10881
Fanny and Alexander (Theatrical Version),1982,3.9570716749712536,2610
Kung Fu: Season 1,1972,3.8061868686868685,1585
Sweeney Todd: The Demon Barber of Fleet Street,1982,3.9093264248704664,1159
Pee-Wee's Big Adventure,1985,3.3178773105117325,28512
The Eagle Has Landed,1976,3.665746703465195,3262
Volunteers,1985,3.02854036422941,3680
The Evil Dead,1982,3.7379863262997395,20332
Death Wish 3,1985,3.4060114503816794,2097
The Changeling,1980,3.4658879745155295,3768
Sherlock Holmes: The Hound of the Baskervilles,1984,3.9223300970873787,1237
Planet of the Apes: The TV Series,1974,3.1732142857142858,1121
Manon of the Spring (Jean de Florette,1986,4.221179624664879,1493
Love Story,1981,3.1875540190146934,1158
Mermaids,1990,3.538810301051868,5515
Hopscotch,1980,3.679960771493952,3060
Rumble Fish,1983,3.3407917383820998,3487
Doogie Howser,1989,3.661764705882353,1021
Tie Me Up! Tie Me Down!,1990,3.4133942980096825,7437
Things Change,1985,3.3845618915159945,1439
Monty Python's And Now for Something Completely Different,1971,4.002840303912518,14084
Agatha Christie's Evil Under the Sun,1982,3.715892420537897,2046
Sholay,1975,3.496713615023474,1066
Eyes of Laura Mars,1978,3.125062034739454,2016
The Unbelievable Truth,1989,3.267839687194526,1024
Hannah and Her Sisters,1986,3.5220500135276156,25874
House Party,1990,3.146738052746381,5044
Loverboy,1989,3.5594636183776656,4550
Troop Beverly Hills,1989,3.0559165526675787,5849
The Adventures of Sherlock Holmes,1984,4.078547854785478,1516
Soap: Season 1,1977,3.8435858964741185,2667
My Beautiful Laundrette,1986,3.4987096774193547,4651
RoboCop,1987,3.3862934067615114,32686
Serpico,1973,3.8640426532852437,19132
The Bonfire of the Vanities,1990,2.5614617940199333,3613
Tapeheads,1988,2.676775147928994,1353
Crimes and Misdemeanors,1989,3.7235951638658658,13152
Private Benjamin,1980,3.480340760157274,22891
The Principal,1987,3.2120329936923824,6184
Poltergeist II / Poltergeist III: Double Feature,1986,3.468470705064548,4029
Brewster's Millions,1985,3.371010818885519,22092
Love Story,1970,3.4894459102902373,10613
Arthur,1981,3.471233423073088,20059
Caddyshack,1980,3.8637984643695664,78796
Bronco Billy,1980,2.821961620469083,1877
Heartbreak Ridge,1986,3.674624789940314,17258
The Apple Dumpling Gang,1975,3.702293443104969,6803
Gung Ho,1986,3.279979674796748,7873
A Cry in the Dark,1988,3.2539489671931956,2470
Cocoon: The Return,1988,3.4796422373514884,7492
A Little Romance,1979,3.387884709330728,2048
Air America,1990,3.1262373602980307,9396
Gone in 60 Seconds,1974,4.075008663327348,31744
The Care Bears Movie II: A New Generation,1986,3.585115483319076,1170
Fire Birds,1990,3.1394285714285712,2626
Sheena,1984,2.227471566054243,2287
The Shootist,1976,3.7581232128931634,7695
Cocktail,1988,3.2419620045027955,79063
Another Country,1985,3.409347300564061,1242
Young Guns II,1990,3.664543367157988,13502
Turner and Hooch,1989,3.321113858007371,65934
The Brood,1979,3.161512027491409,1456
Pale Rider,1985,3.915546417839633,18970
Cheech & Chong's Nice Dreams,1981,3.5255449591280654,8809
Lady Jane,1986,3.664837484170536,2370
Foxy Brown,1974,3.3034341363403383,1952
Sleuth,1972,3.670346598202824,3896
Colors,1988,3.5175841695582855,10664
The Witches,1990,3.5380726698262244,3166
Pacific Heights,1990,3.3890068412361405,12718
The Goonies,1985,4.013720432468031,72885
The Good Mother,1988,3.1332752613240418,1149
The Mechanic,1972,3.56247582205029,2586
The Year of Living Dangerously,1983,3.6869388243744763,8354
The Candidate,1972,3.5441849816849818,4369
Doctor Who: The Armageddon Factor,1979,3.7401696222050886,1298
Three's Company: Season 4,1979,3.824,1001
Jumpin' Jack Flash,1986,3.5787904599659286,9393
Like Father,1987,3.219499200852424,1878
The Texas Chainsaw Massacre,1974,3.4485150087352427,18890
The Natural,1984,3.891547313519331,36238
The Elephant Man,1980,3.805864041729766,23773
The Exorcist 2: The Heretic,1977,2.508313539192399,2106
Crimes of Passion,1985,2.8950276243093924,1449
Allan Quatermain and the Lost City of Gold,1987,3.018830525272547,1010
Platoon,1986,3.986038176860148,64176
Fiddler on the Roof,1971,4.048716464003088,25906
Explorers,1985,3.799402985074627,5026
I'm Gonna Git You Sucka,1988,3.373539435248296,8217
Deliverance,1972,3.688105749888973,38280
Moonlighting: The Pilot,1985,3.6016260162601625,1846
Batteries Not Included,1987,3.540408732001858,17225
Someone to Watch Over Me,1987,3.293394077448747,2196
Tales from the Crypt: Season 1,1989,3.7173770491803277,1526
Silent Running,1971,3.16958654519972,4282
The Adventures of Milo and Otis,1989,3.753836894372555,6647
The Decalogue,1987,3.9819513471095997,3824
Midway,1976,3.8629546122929126,10202
Perfect,1985,2.277194171467299,2952
Rocky III,1982,3.5958160252239626,19982
War and Remembrance: Vol. 2,1988,3.858886346300534,1312
Jeeves and Wooster: Season 4,1990,4.005681818181818,1761
The Jeffersons: Season 2,1976,3.702005730659026,1397
I,1976,3.942956713132795,5453
The Bear,1988,3.6647555823777913,3315
Straw Dogs,1971,3.488969752103707,4398
Manhattan,1979,3.8403885184111335,20695
Agatha Christie's The Mirror Crack'd,1980,3.3444933920704845,1136
Sweet Dreams,1985,3.6973505434782608,2945
Rocky II,1979,3.659191301393136,26488
Saved by the Bell: Season 2,1989,3.5946261682242993,2569
Star Wars: Episode VI: Return of the Jedi,1983,4.460729802129528,88847
Good Times: Season 4,1976,3.88401559454191,1027
Country,1984,3.4885215794306705,1090
Family Plot,1976,3.195689655172414,1161
Ghost Dad,1990,2.815779394867867,2612
The Black Hole,1979,3.2148065948002538,6309
The Exorcist: Restored Version,1973,3.9704589365217147,35714
Airport,1970,3.3658757062146893,4426
The Bounty,1984,3.541332847778587,5493
Down by Law,1986,3.7448356502533455,7698
Big Business,1988,3.226586749438082,9344
Jaws: The Revenge,1987,3.0123180291153417,2680
George Carlin: Carlin on Campus,1984,3.968763191219924,2370
The Cheap Detective,1978,2.980279375513558,1218
Berkeley in the Sixties,1990,3.5283203125,1025
Stripes,1981,3.858081565602457,56005
Vanishing Point,1971,3.391992551210428,1075
Cyrano de Bergerac,1990,3.835093419983753,2463
Return to Snowy River,1988,3.888587570621469,4426
Fat Man and Little Boy,1989,3.533189033189033,2773
Something Wicked This Way Comes,1983,3.4241880202382897,6128
Doctor Who: Remembrance of the Daleks,1987,3.546961325966851,1087
Maximum Overdrive,1986,2.834851936218679,3513
Knight Rider: Season 2,1983,3.6886699507389165,1016
Flashdance,1983,3.472180125568305,18477
Die Hard,1988,4.016484225269055,108529
Honkytonk Man,1982,3.1388085598611912,1730
Twister,1990,3.8663675380413576,10253
After Hours,1985,3.539961759082218,5231
Tender Mercies,1983,3.688388045075943,6124
Oh God! You Devil!,1984,3.4347442680776012,1135
Who's Harry Crumb?,1989,3.117071260767424,5109
Peggy Sue Got Married,1986,3.279754843811783,15175
Hello Again,1987,3.4276911924610367,2760
Star Trek II: The Wrath of Khan,1982,3.8340813093980994,37881
Charlie's Angels: Season 1,1976,2.9728835978835977,1513
Married... with Children: Season 4,1989,4.028613352898019,1364
Swing Shift,1984,3.239269406392694,2191
Lionheart,1990,3.0842391304347827,5521
Cat People,1982,3.088697017268446,5097
Raiders of the Lost Ark,1981,4.504035123337732,118213
Transformers: Season 2: Part I,1985,3.8353584447144593,1647
The Electric Horseman,1979,3.2344199424736337,4173
The Big Easy,1987,3.514192558496356,10429
84 Charing Cross Road,1986,3.772423398328691,3591
Soylent Green,1973,3.427456544874069,11277
Midnight Run,1988,3.7141820161509846,11022
Are You Being Served?,1972,3.8672060923369824,2102
Coma,1978,3.486226203807391,4466
Kelly's Heroes,1970,3.892605484336531,11780
Papillon,1973,3.985407616717979,23712
Weekend at Bernie's,1989,3.250439837833703,13074
Weird Science,1985,3.6715049104563837,41545
The Who: The Kids Are Alright,1979,3.8228176318063958,2315
Mad Max Beyond Thunderdome,1985,3.4429705338697403,18395
Chances Are,1989,3.432193219321932,6667
Road House,1989,3.291878933173509,16686
Doctor Who: The Power of Kroll,1978,3.670111972437554,1162
Shag: The Movie,1989,3.490059385489285,3874
The Towering Inferno,1974,3.3378457916421422,6797
Shivers,1975,2.935656836461126,1120
Death Wish 4: The Crackdown,1987,3.4349442379182156,1346
Zardoz,1974,2.848748083801737,1958
Little House on the Prairie: Season 8,1981,4.086627417998318,1190
Upstairs,1975,4.216450216450217,1849
Crocodile Dundee,1986,3.413046352362569,37820
Thundercats: Season 1: Vol. 1,1985,4.137418755803157,1078
Everything You Always Wanted to Know About Sex But Were Afraid to Ask,1971,3.4504461629982153,8406
Upstairs,1972,4.048034934497816,2291
The Muppets Take Manhattan,1984,3.671170785940306,11694
Splash: 20th Anniversary Edition,1984,3.6352928841045715,28613
Missing,1982,3.6602230483271376,1346
A Clockwork Orange,1971,3.7355599266367188,75243
Red Dwarf: Series 1,1988,3.9492927675473712,3748
The Private Eyes,1980,3.5372460496613995,1330
Friday the 13th: Part 7: The New Blood,1988,3.0528152629129828,4299
Bustin' Loose,1981,3.2889637742207247,1188
Candleshoe,1977,3.744452945677123,1308
Aria,1987,2.5860428231562254,1262
Doctor Who: The Androids of Tara,1978,3.739856801909308,1258
The Discreet Charm of the Bourgeoisie,1972,3.509226932668329,4011
Dominick and Eugene,1988,3.373362445414847,1833
The Front,1976,3.672172808132147,1575
Little House on the Prairie: Season 1,1974,3.8804438860971526,4777
Best of The Muppet Show: Harry Belafonte / Linda Ronstadt / John Denver,1978,4.0056749087961085,2468
A Soldier's Story,1984,3.8453437641041073,6648
Dawn of the Dead,1978,3.584405481419424,16712
The Chinese Connection,1972,3.8776241679467485,1954
Secret Admirer,1985,3.2014092777451557,1704
The Blue and the Gray,1982,3.5,1405
Akira,1988,3.9781685467816854,15071
Star Trek: The Next Generation: Season 1,1987,3.9800233061428334,12015
RoboCop 2,1990,3.255932896890344,4889
Above the Law,1988,3.354127499572723,11703
Ran,1985,3.950934952852805,18772
The Beguiled,1971,3.274436090225564,1331
She's Out of Control,1989,3.3552123552123554,2332
The Last Emperor,1987,3.844769489967836,26117
Escape to Witch Mountain,1975,3.670394185071289,7155
Can't Buy Me Love,1987,3.6730656428304806,18754
Hamburger Hill,1987,3.654997043169722,8456
The Chronicles of Narnia: The Silver Chair,1990,3.3649635036496353,1371
Taxi Driver,1976,3.8926017262638717,81101
Being There,1979,3.8624017155110795,19587
Back to the Future,1985,4.1178636290631445,80942
Scrooged,1988,3.4935869084475897,6784
Return of the Living Dead 2,1988,3.3811586356253382,1848
The Hunter,1980,3.4042838018741635,1495
The Cook,1989,3.2121448641898223,6407
Fantastic Planet,1971,3.511094674556213,1353
Bird on a Wire,1990,3.1725080483508474,16464
Haunted Honeymoon,1986,2.936725811851356,2988
Oh,1980,3.46,1051
Revenge of the Pink Panther,1978,3.81046004842615,10326
The Women of Brewster Place,1989,3.847695390781563,2496
The Emerald Forest,1985,3.353919239904988,2106
Death Wish 2,1982,3.4970273483947683,2524
Black Adder III,1987,4.000231588698472,4319
Running Scared,1986,3.4479851973684212,4865
Re-Animator,1985,3.405532190229699,6183
Pink Flamingos,1972,3.5111548556430447,1525
The Return of the Pink Panther,1975,3.8104340327680366,6959
George Carlin: Playing with Your Head,1986,3.956460674157303,2137
White Hunter,1990,3.0301204819277108,1163
Castle in the Sky,1986,4.076449461262186,9746
Twin Peaks: Season 1,1990,4.107706592386258,10771
A Midsummer Night's Sex Comedy,1982,3.3232892143058295,3552
Places in the Heart,1984,3.8449223581146077,14555
Coming Home,1978,3.5243548633379143,6550
Mary Tyler Moore: Season 1,1970,3.771671826625387,1293
Doctor Who: The Caves of Androzani,1984,3.364347146207975,1280
MASH: Season 6,1977,4.260139049826187,5179
Sophie's Choice,1982,3.8309372233230743,23720
Class of Nuke 'Em High,1986,2.9782823297137218,1014
An American Tail,1986,3.8323390677025526,14417
Date With an Angel,1987,2.7764039155074705,1942
The Manhattan Project,1986,3.548502139800285,4207
21 Up,1977,4.00744248985115,1479
The Jeffersons: Season 1,1975,3.700636942675159,1571
The Last Picture Show,1971,3.689651072935862,16824
Jesus of Nazareth,1977,3.8767517067912323,2784
Jaws 2,1978,2.9406576174841965,20408
Honey,1989,3.5504439063761097,6196
21 Jump Street: Season 1,1987,3.685438863521055,1972
The 'Burbs,1989,3.3071086920666337,18190
New York,1977,2.8924825174825175,1145
Risky Business,1983,3.718350119904077,52126
A Charlie Brown Thanksgiving / The Mayflower Voyagers,1973,3.6504925209777452,2742
La Bamba,1987,3.486035422343324,14681
Legend: The Director's Cut,1986,3.6734770150741247,16055
The Sheltering Sky,1990,3.167632450331126,2417
Quantum Leap: Season 2,1989,4.062008108752683,4194
Brazil,1985,3.783238787449034,22565
The Dream Team,1989,3.486013986013986,1717
Little Nikita,1988,3.2185495806610755,2028
The Golden Girls: Season 2,1986,3.8875338753387534,2215
The Wicker Man,1973,3.258391692827819,4142
Vision Quest,1985,3.436810431293882,3989
Johnny Be Good,1988,2.751552795031056,3382
Legal Eagles,1986,3.068892726923815,5212
Dragnet,1987,3.140625,15169
Blue Steel,1990,3.161745827984596,1559
George Carlin: On Location With George Carlin,1977,3.9009661835748792,2071
Black Beauty,1971,3.8959965187119234,2299
Heartburn,1986,3.245986779981114,2119
Airplane!,1980,3.8088894541061267,62907
Day for Night,1973,3.6253430924062213,2187
King of New York: Special Edition (Widescreen),1990,3.6522842639593907,4729
Who'll Stop The Rain,1978,2.781521184277693,1960
Doctor Who: The Ark in Space,1975,3.6030674846625765,1631
Miami Blues,1990,3.042052144659378,1190
Miller's Crossing,1990,3.758622508174243,18963
Lost in America,1985,3.2783230743636667,6012
The Long Good Friday,1979,3.50730411686587,1507
The Blue Lagoon,1980,3.134156609598653,7127
The Stepford Wives,1975,3.273475369180476,8872
Staying Alive,1983,2.8062723302897976,5039
The Witches of Eastwick,1987,3.468789337282488,27011
Dragon Ball Z: Imperfect Cell Saga,1989,3.4141161773891318,1602
The Man with the Golden Gun,1974,3.688888888888889,20656
The Mountain Men,1980,3.6016949152542375,1063
Friday the 13th: Part 4: The Final Chapter,1984,3.2258541635852684,6762
The Name of the Rose,1986,3.684737772539776,5092
Hairspray,1988,3.5137423312883436,16301
Goin' South,1978,3.053550178500595,2522
Hamlet,1990,3.598022105875509,6877
Suspiria,1977,3.3892587660896583,2254
Miss Marple Mysteries: A Murder is Announced,1985,4.053144375553587,1130
Indiana Jones and the Temple of Doom,1984,4.145942705765196,103432
The Great Gatsby,1974,3.493378137971931,5060
The Delta Force,1986,3.099258550585984,4182
Quantum Leap: Season 1,1989,4.0339227715626125,5543
Three Men and a Baby,1987,3.245324582420203,88068
Nosferatu the Vampyre,1979,3.5387650424146773,5070
Prizzi's Honor,1985,3.440173873255548,8743
Good Times: Season 2,1974,3.8383084577114426,1609
Bruce Lee: Fists of Fury / Chinese Connection,1976,3.69625520110957,2164
The Hidden,1987,3.3913636363636366,2201
Scooby-Doo Meets the Harlem Globetrotters,1972,3.5745088643986582,2088
Short Circuit,1986,3.514386335622469,28396
Sinbad and the Eye of the Tiger,1977,3.417682926829268,1969
Cabaret,1972,3.688658167958996,15219
The Presidio,1988,3.4280491234648918,10668
Death on the Nile,1978,3.6918208373904577,4109
Agnes of God,1985,3.411402157164869,5842
Badlands,1973,3.6971748087110066,6797
Escape from the Planet of the Apes,1971,3.4433049256102843,6924
The Gods Must Be Crazy,1980,3.7148665130776526,7380
The Fog,1980,3.3080799869939845,6152
A Room with a View: Special Edition,1986,3.950943084050298,12089
Oliver & Company,1988,3.5127245508982035,13361
Iceman,1984,3.194842406876791,1048
Talking Heads: Stop Making Sense,1984,4.0059612518628915,4698
The Shining,1980,4.064762656082439,81128
The French Connection II,1975,3.3110381616741895,2438
Child's Play,1988,3.017162471395881,12237
Project X,1987,3.4945517582961863,4039
Blue Thunder,1983,3.275134464211833,4835
Scooby-Doo Goes Hollywood,1979,3.248112732762959,1988
Eraserhead,1977,3.5424175824175825,4551
Happy Days: Season 1,1974,3.675894665766374,1482
Good Times: Season 1,1974,3.6663751639702666,2288
48 Hrs.,1983,3.7313429180239535,40830
Casual Sex?,1988,2.8677536231884058,1105
Absence of Malice,1981,3.668982374887431,7774
Dark Habits,1983,2.8181818181818183,1387
The French Connection,1971,3.76456065927188,28760
The Accused,1988,3.818104566393846,22360
Battle for the Planet of the Apes,1975,3.3934511434511436,5773
The Outsiders,1983,3.833362173386399,28896
La Cage aux Folles II,1981,3.2511773940345368,1275
Navy Seals,1990,3.329125338142471,7764
Barfly,1987,3.4496461622210126,3675
Rambo III: Ultimate Edition,1988,3.216722509899482,6567
Capricorn One,1978,3.0829947765525247,1724
Married to the Mob,1988,3.1172436316133245,6125
